identifiantStation;nomStation;codeLigne;sensLigne;heureEstimeeDepart;dateModification;cleModification;cleTri
TRANSPOLE:StopPointRef:BP:3522:LOC;PETIT PARIS;66;4 CANTONS STADE;2021-03-08T18:55:36+01:00;2021-03-08T18:46:38+01:00;TRANSPOLE:ItemId::776737:LOC;4 CANTONS STADE/PETIT PARIS/2021-03-08T18:55:36.000+01:00
TRANSPOLE:StopPointRef:BP:3522:LOC;PETIT PARIS;66;4 CANTONS STADE;2021-03-08T19:19:32+01:00;2021-03-08T19:09:23+01:00;TRANSPOLE:ItemId::777452:LOC;4 CANTONS STADE/PETIT PARIS/2021-03-08T19:19:32.000+01:00
TRANSPOLE:StopPointRef:BP:3522:LOC;PETIT PARIS;66;4 CANTONS STADE;2021-03-08T19:52:40+01:00;2021-03-08T19:39:53+01:00;TRANSPOLE:ItemId::776959:LOC;4 CANTONS STADE/PETIT PARIS/2021-03-08T19:52:40.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;68;4 CANTONS STADE;2021-03-08T19:03:14+01:00;2021-03-08T18:54:53+01:00;TRANSPOLE:ItemId::779378:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T19:03:14.000+01:00
TRANSPOLE:StopPointRef:BP:5808:LOC;PETIT PRINCE;68;4 CANTONS STADE;2021-03-08T19:32:09+01:00;2021-03-08T19:06:23+01:00;TRANSPOLE:ItemId::779383:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T19:32:09.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;68;4 CANTONS STADE;2021-03-08T19:54:58+01:00;2021-03-08T19:42:08+01:00;TRANSPOLE:ItemId::779396:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T19:54:58.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;Z8;4 CANTONS STADE;2021-03-08T20:09:19+01:00;2021-03-08T18:58:39+01:00;TRANSPOLE:ItemId::898458:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T20:09:19.000+01:00
TRANSPOLE:StopPointRef:BP:5808:LOC;PETIT PRINCE;68;4 CANTONS STADE;2021-03-08T20:31:51+01:00;2021-03-08T19:19:09+01:00;TRANSPOLE:ItemId::779401:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T20:31:51.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;68;4 CANTONS STADE;2021-03-08T20:50:14+01:00;2021-03-08T19:34:54+01:00;TRANSPOLE:ItemId::779414:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T20:50:14.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;Z8;4 CANTONS STADE;2021-03-08T21:19:01+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898469:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T21:19:01.000+01:00
TRANSPOLE:StopPointRef:BP:4909:LOC;PETIT PRINCE;Z8;4 CANTONS STADE;2021-03-08T21:59:01+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898480:LOC;4 CANTONS STADE/PETIT PRINCE/2021-03-08T21:59:01.000+01:00
TRANSPOLE:StopPointRef:BP:4388:LOC;PETIT QUINQUIN;Z8;4 CANTONS STADE;2021-03-08T20:02:08+01:00;2021-03-08T18:51:39+01:00;TRANSPOLE:ItemId::898453:LOC;4 CANTONS STADE/PETIT QUINQUIN/2021-03-08T20:02:08.000+01:00
TRANSPOLE:StopPointRef:BP:4388:LOC;PETIT QUINQUIN;Z8;4 CANTONS STADE;2021-03-08T21:12:00+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898464:LOC;4 CANTONS STADE/PETIT QUINQUIN/2021-03-08T21:12:00.000+01:00
TRANSPOLE:StopPointRef:BP:4388:LOC;PETIT QUINQUIN;Z8;4 CANTONS STADE;2021-03-08T21:52:00+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898475:LOC;4 CANTONS STADE/PETIT QUINQUIN/2021-03-08T21:52:00.000+01:00
TRANSPOLE:StopPointRef:BP:8308:LOC;PIC AU VENT;68;4 CANTONS STADE;2021-03-08T18:58:14+01:00;2021-03-08T18:54:00+01:00;TRANSPOLE:ItemId::779373:LOC;4 CANTONS STADE/PIC AU VENT/2021-03-08T18:58:14.000+01:00
TRANSPOLE:StopPointRef:BP:8308:LOC;PIC AU VENT;68;4 CANTONS STADE;2021-03-08T19:52:43+01:00;2021-03-08T19:38:38+01:00;TRANSPOLE:ItemId::779391:LOC;4 CANTONS STADE/PIC AU VENT/2021-03-08T19:52:43.000+01:00
TRANSPOLE:StopPointRef:BP:8308:LOC;PIC AU VENT;68;4 CANTONS STADE;2021-03-08T20:46:24+01:00;2021-03-08T19:34:54+01:00;TRANSPOLE:ItemId::779409:LOC;4 CANTONS STADE/PIC AU VENT/2021-03-08T20:46:24.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;68;4 CANTONS STADE;2021-03-08T19:05:13+01:00;2021-03-08T18:47:53+01:00;TRANSPOLE:ItemId::779379:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T19:05:13.000+01:00
TRANSPOLE:StopPointRef:BP:7851:LOC;PIERRE BRIZON;68;4 CANTONS STADE;2021-03-08T19:30:00+01:00;2021-03-08T19:24:52+01:00;TRANSPOLE:ItemId::779382:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T19:30:00.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;68;4 CANTONS STADE;2021-03-08T19:58:32+01:00;2021-03-08T19:46:08+01:00;TRANSPOLE:ItemId::779397:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T19:58:32.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;Z8;4 CANTONS STADE;2021-03-08T20:11:08+01:00;2021-03-08T19:00:53+01:00;TRANSPOLE:ItemId::898459:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T20:11:08.000+01:00
TRANSPOLE:StopPointRef:BP:7851:LOC;PIERRE BRIZON;68;4 CANTONS STADE;2021-03-08T20:30:00+01:00;2021-03-08T19:19:09+01:00;TRANSPOLE:ItemId::779400:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T20:30:00.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;68;4 CANTONS STADE;2021-03-08T20:51:54+01:00;2021-03-08T19:34:54+01:00;TRANSPOLE:ItemId::779415:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T20:51:54.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;Z8;4 CANTONS STADE;2021-03-08T21:20:46+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898470:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T21:20:46.000+01:00
TRANSPOLE:StopPointRef:BP:7850:LOC;PIERRE BRIZON;Z8;4 CANTONS STADE;2021-03-08T22:00:46+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898481:LOC;4 CANTONS STADE/PIERRE BRIZON/2021-03-08T22:00:46.000+01:00
TRANSPOLE:StopPointRef:BP:5627:LOC;PN LANNOY;66;4 CANTONS STADE;2021-03-08T19:27:28+01:00;2021-03-08T19:23:08+01:00;TRANSPOLE:ItemId::776938:LOC;4 CANTONS STADE/PN LANNOY/2021-03-08T19:27:28.000+01:00
TRANSPOLE:StopPointRef:BP:5627:LOC;PN LANNOY;66;4 CANTONS STADE;2021-03-08T20:35:20+01:00;2021-03-08T19:19:23+01:00;TRANSPOLE:ItemId::777499:LOC;4 CANTONS STADE/PN LANNOY/2021-03-08T20:35:20.000+01:00
TRANSPOLE:StopPointRef:BP:3556:LOC;RUE DE TRESSIN;66;4 CANTONS STADE;2021-03-08T19:11:23+01:00;2021-03-08T18:40:09+01:00;TRANSPOLE:ItemId::777447:LOC;4 CANTONS STADE/RUE DE TRESSIN/2021-03-08T19:11:23.000+01:00
TRANSPOLE:StopPointRef:BP:3556:LOC;RUE DE TRESSIN;66;4 CANTONS STADE;2021-03-08T20:16:22+01:00;2021-03-08T03:20:05+01:00;TRANSPOLE:ItemId::778105:LOC;4 CANTONS STADE/RUE DE TRESSIN/2021-03-08T20:16:22.000+01:00
TRANSPOLE:StopPointRef:BP:5567:LOC;RUE DE VERDUN;68;4 CANTONS STADE;2021-03-08T19:01:45+01:00;2021-03-08T18:50:53+01:00;TRANSPOLE:ItemId::779376:LOC;4 CANTONS STADE/RUE DE VERDUN/2021-03-08T19:01:45.000+01:00
TRANSPOLE:StopPointRef:BP:3777:LOC;RUE DE VERDUN;68;4 CANTONS STADE;2021-03-08T19:33:52+01:00;2021-03-08T19:24:52+01:00;TRANSPOLE:ItemId::779385:LOC;4 CANTONS STADE/RUE DE VERDUN/2021-03-08T19:33:52.000+01:00
TRANSPOLE:StopPointRef:BP:5567:LOC;RUE DE VERDUN;68;4 CANTONS STADE;2021-03-08T19:55:13+01:00;2021-03-08T19:49:38+01:00;TRANSPOLE:ItemId::779394:LOC;4 CANTONS STADE/RUE DE VERDUN/2021-03-08T19:55:13.000+01:00
TRANSPOLE:StopPointRef:BP:3777:LOC;RUE DE VERDUN;68;4 CANTONS STADE;2021-03-08T20:33:20+01:00;2021-03-08T19:22:39+01:00;TRANSPOLE:ItemId::779403:LOC;4 CANTONS STADE/RUE DE VERDUN/2021-03-08T20:33:20.000+01:00
TRANSPOLE:StopPointRef:BP:5567:LOC;RUE DE VERDUN;68;4 CANTONS STADE;2021-03-08T20:48:46+01:00;2021-03-08T19:34:54+01:00;TRANSPOLE:ItemId::779412:LOC;4 CANTONS STADE/RUE DE VERDUN/2021-03-08T20:48:46.000+01:00
TRANSPOLE:StopPointRef:BP:3339:LOC;RUE THIERS;66;4 CANTONS STADE;2021-03-08T18:56:31+01:00;2021-03-08T18:51:08+01:00;TRANSPOLE:ItemId::776738:LOC;4 CANTONS STADE/RUE THIERS/2021-03-08T18:56:31.000+01:00
TRANSPOLE:StopPointRef:BP:3339:LOC;RUE THIERS;66;4 CANTONS STADE;2021-03-08T19:20:39+01:00;2021-03-08T19:09:38+01:00;TRANSPOLE:ItemId::777453:LOC;4 CANTONS STADE/RUE THIERS/2021-03-08T19:20:39.000+01:00
TRANSPOLE:StopPointRef:BP:3339:LOC;RUE THIERS;66;4 CANTONS STADE;2021-03-08T19:53:28+01:00;2021-03-08T19:41:22+01:00;TRANSPOLE:ItemId::776960:LOC;4 CANTONS STADE/RUE THIERS/2021-03-08T19:53:28.000+01:00
TRANSPOLE:StopPointRef:BP:4368:LOC;TABAC;66;4 CANTONS STADE;2021-03-08T19:34:28+01:00;2021-03-08T19:30:08+01:00;TRANSPOLE:ItemId::776945:LOC;4 CANTONS STADE/TABAC/2021-03-08T19:34:28.000+01:00
TRANSPOLE:StopPointRef:BP:4368:LOC;TABAC;66;4 CANTONS STADE;2021-03-08T20:42:18+01:00;2021-03-08T19:26:23+01:00;TRANSPOLE:ItemId::777506:LOC;4 CANTONS STADE/TABAC/2021-03-08T20:42:18.000+01:00
TRANSPOLE:StopPointRef:BP:3041:LOC;TOUR EIFFEL;66;4 CANTONS STADE;2021-03-08T19:29:00+01:00;2021-03-08T18:24:53+01:00;TRANSPOLE:ItemId::776941:LOC;4 CANTONS STADE/TOUR EIFFEL/2021-03-08T19:29:00.000+01:00
TRANSPOLE:StopPointRef:BP:3041:LOC;TOUR EIFFEL;66;4 CANTONS STADE;2021-03-08T20:37:58+01:00;2021-03-08T19:26:23+01:00;TRANSPOLE:ItemId::777502:LOC;4 CANTONS STADE/TOUR EIFFEL/2021-03-08T20:37:58.000+01:00
TRANSPOLE:StopPointRef:BP:3654:LOC;TOURNE BRIDE;66;4 CANTONS STADE;2021-03-08T19:34:24+01:00;2021-03-08T19:26:08+01:00;TRANSPOLE:ItemId::776946:LOC;4 CANTONS STADE/TOURNE BRIDE/2021-03-08T19:34:24.000+01:00
TRANSPOLE:StopPointRef:BP:3654:LOC;TOURNE BRIDE;66;4 CANTONS STADE;2021-03-08T20:42:56+01:00;2021-03-08T19:26:23+01:00;TRANSPOLE:ItemId::777507:LOC;4 CANTONS STADE/TOURNE BRIDE/2021-03-08T20:42:56.000+01:00
TRANSPOLE:StopPointRef:BP:5755:LOC;TRESSIN PLACE;66;4 CANTONS STADE;2021-03-08T19:17:29+01:00;2021-03-08T19:12:38+01:00;TRANSPOLE:ItemId::777450:LOC;4 CANTONS STADE/TRESSIN PLACE/2021-03-08T19:17:29.000+01:00
TRANSPOLE:StopPointRef:BP:5755:LOC;TRESSIN PLACE;66;4 CANTONS STADE;2021-03-08T20:20:53+01:00;2021-03-08T03:20:05+01:00;TRANSPOLE:ItemId::778108:LOC;4 CANTONS STADE/TRESSIN PLACE/2021-03-08T20:20:53.000+01:00
TRANSPOLE:StopPointRef:BP:2845:LOC;VAL BOISE;66;4 CANTONS STADE;2021-03-08T18:57:07+01:00;2021-03-08T18:49:23+01:00;TRANSPOLE:ItemId::776739:LOC;4 CANTONS STADE/VAL BOISE/2021-03-08T18:57:07.000+01:00
TRANSPOLE:StopPointRef:BP:2845:LOC;VAL BOISE;66;4 CANTONS STADE;2021-03-08T19:19:57+01:00;2021-03-08T18:40:09+01:00;TRANSPOLE:ItemId::777454:LOC;4 CANTONS STADE/VAL BOISE/2021-03-08T19:19:57.000+01:00
TRANSPOLE:StopPointRef:BP:2845:LOC;VAL BOISE;66;4 CANTONS STADE;2021-03-08T19:53:17+01:00;2021-03-08T19:47:08+01:00;TRANSPOLE:ItemId::776961:LOC;4 CANTONS STADE/VAL BOISE/2021-03-08T19:53:17.000+01:00
TRANSPOLE:StopPointRef:BP:1637:LOC;VERGER;66;4 CANTONS STADE;2021-03-08T19:03:36+01:00;2021-03-08T18:57:23+01:00;TRANSPOLE:ItemId::776744:LOC;4 CANTONS STADE/VERGER/2021-03-08T19:03:36.000+01:00
TRANSPOLE:StopPointRef:BP:1637:LOC;VERGER;66;4 CANTONS STADE;2021-03-08T19:26:47+01:00;2021-03-08T19:09:38+01:00;TRANSPOLE:ItemId::777459:LOC;4 CANTONS STADE/VERGER/2021-03-08T19:26:47.000+01:00
TRANSPOLE:StopPointRef:BP:1637:LOC;VERGER;66;4 CANTONS STADE;2021-03-08T19:59:22+01:00;2021-03-08T19:41:38+01:00;TRANSPOLE:ItemId::776966:LOC;4 CANTONS STADE/VERGER/2021-03-08T19:59:22.000+01:00
TRANSPOLE:StopPointRef:BP:1629:LOC;VERT PRE;66;4 CANTONS STADE;2021-03-08T19:21:07+01:00;2021-03-08T18:24:53+01:00;TRANSPOLE:ItemId::776935:LOC;4 CANTONS STADE/VERT PRE/2021-03-08T19:21:07.000+01:00
TRANSPOLE:StopPointRef:BP:1629:LOC;VERT PRE;66;4 CANTONS STADE;2021-03-08T20:30:58+01:00;2021-03-08T19:19:23+01:00;TRANSPOLE:ItemId::777496:LOC;4 CANTONS STADE/VERT PRE/2021-03-08T20:30:58.000+01:00
TRANSPOLE:StopPointRef:BP:4036:LOC;VOYETTE;Z8;4 CANTONS STADE;2021-03-08T20:04:41+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::898455:LOC;4 CANTONS STADE/VOYETTE/2021-03-08T20:04:41.000+01:00
TRANSPOLE:StopPointRef:BP:4036:LOC;VOYETTE;Z8;4 CANTONS STADE;2021-03-08T21:14:29+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898466:LOC;4 CANTONS STADE/VOYETTE/2021-03-08T21:14:29.000+01:00
TRANSPOLE:StopPointRef:BP:4036:LOC;VOYETTE;Z8;4 CANTONS STADE;2021-03-08T21:54:29+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898477:LOC;4 CANTONS STADE/VOYETTE/2021-03-08T21:54:29.000+01:00
TRANSPOLE:StopPointRef:BP:1578:LOC;WILLEMS PUREUR;66;4 CANTONS STADE;2021-03-08T19:40:35+01:00;2021-03-08T19:28:06+01:00;TRANSPOLE:ItemId::776951:LOC;4 CANTONS STADE/WILLEMS PUREUR/2021-03-08T19:40:35.000+01:00
TRANSPOLE:StopPointRef:BP:1578:LOC;WILLEMS PUREUR;66;4 CANTONS STADE;2021-03-08T20:48:58+01:00;2021-03-08T19:38:23+01:00;TRANSPOLE:ItemId::777512:LOC;4 CANTONS STADE/WILLEMS PUREUR/2021-03-08T20:48:58.000+01:00
TRANSPOLE:StopPointRef:BP:7785:LOC;ZAC DU MELANTOIS;Z8;4 CANTONS STADE;2021-03-08T20:00:39+01:00;2021-03-08T18:49:09+01:00;TRANSPOLE:ItemId::898452:LOC;4 CANTONS STADE/ZAC DU MELANTOIS/2021-03-08T20:00:39.000+01:00
TRANSPOLE:StopPointRef:BP:7785:LOC;ZAC DU MELANTOIS;Z8;4 CANTONS STADE;2021-03-08T21:00:39+01:00;2021-03-08T19:49:08+01:00;TRANSPOLE:ItemId::898463:LOC;4 CANTONS STADE/ZAC DU MELANTOIS/2021-03-08T21:00:39.000+01:00
TRANSPOLE:StopPointRef:BP:7785:LOC;ZAC DU MELANTOIS;Z8;4 CANTONS STADE;2021-03-08T21:50:30+01:00;2021-03-08T03:20:36+01:00;TRANSPOLE:ItemId::898474:LOC;4 CANTONS STADE/ZAC DU MELANTOIS/2021-03-08T21:50:30.000+01:00
TRANSPOLE:StopPointRef:BP:3197:LOC;18 JUIN;L1;AGRIPPIN;2021-03-08T19:04:46+01:00;2021-03-08T18:56:23+01:00;TRANSPOLE:ItemId::839923:LOC;AGRIPPIN/18 JUIN/2021-03-08T19:04:46.000+01:00
TRANSPOLE:StopPointRef:BP:3197:LOC;18 JUIN;L1;AGRIPPIN;2021-03-08T19:26:47+01:00;2021-03-08T19:12:38+01:00;TRANSPOLE:ItemId::833975:LOC;AGRIPPIN/18 JUIN/2021-03-08T19:26:47.000+01:00
TRANSPOLE:StopPointRef:BP:3197:LOC;18 JUIN;L1;AGRIPPIN;2021-03-08T19:50:30+01:00;2021-03-08T19:42:53+01:00;TRANSPOLE:ItemId::837918:LOC;AGRIPPIN/18 JUIN/2021-03-08T19:50:30.000+01:00
TRANSPOLE:StopPointRef:BP:4119:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T18:57:00+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::839414:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T18:57:00.000+01:00
TRANSPOLE:StopPointRef:BP:5435:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T19:06:32+01:00;2021-03-08T19:05:38+01:00;TRANSPOLE:ItemId::839415:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T19:06:32.000+01:00
TRANSPOLE:StopPointRef:BP:4119:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T19:24:00+01:00;2021-03-08T19:12:38+01:00;TRANSPOLE:ItemId::835355:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T19:24:00.000+01:00
TRANSPOLE:StopPointRef:BP:5435:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T19:25:00+01:00;2021-03-08T19:00:53+01:00;TRANSPOLE:ItemId::835356:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T19:25:00.000+01:00
TRANSPOLE:StopPointRef:BP:4119:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T19:34:00+01:00;2021-03-08T19:29:38+01:00;TRANSPOLE:ItemId::838574:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T19:34:00.000+01:00
TRANSPOLE:StopPointRef:BP:5435:LOC;AGRIPPIN;L1;AGRIPPIN;2021-03-08T19:36:19+01:00;2021-03-08T19:35:38+01:00;TRANSPOLE:ItemId::838575:LOC;AGRIPPIN/AGRIPPIN/2021-03-08T19:36:19.000+01:00
TRANSPOLE:StopPointRef:BP:5441:LOC;CAVLE;L1;AGRIPPIN;2021-03-08T18:54:15+01:00;2021-03-08T18:47:53+01:00;TRANSPOLE:ItemId::837472:LOC;AGRIPPIN/CAVLE/2021-03-08T18:54:15.000+01:00
TRANSPOLE:StopPointRef:BP:5441:LOC;CAVLE;L1;AGRIPPIN;2021-03-08T19:09:15+01:00;2021-03-08T19:05:23+01:00;TRANSPOLE:ItemId::833490:LOC;AGRIPPIN/CAVLE/2021-03-08T19:09:15.000+01:00
TRANSPOLE:StopPointRef:BP:5441:LOC;CAVLE;L1;AGRIPPIN;2021-03-08T19:19:26+01:00;2021-03-08T19:04:08+01:00;TRANSPOLE:ItemId::835350:LOC;AGRIPPIN/CAVLE/2021-03-08T19:19:26.000+01:00
TRANSPOLE:StopPointRef:BP:3070:LOC;CHAMP DE MARS;L1;AGRIPPIN;2021-03-08T18:54:49+01:00;2021-03-08T18:46:09+01:00;TRANSPOLE:ItemId::835335:LOC;AGRIPPIN/CHAMP DE MARS/2021-03-08T18:54:49.000+01:00
TRANSPOLE:StopPointRef:BP:3070:LOC;CHAMP DE MARS;L1;AGRIPPIN;2021-03-08T19:00:37+01:00;2021-03-08T18:48:09+01:00;TRANSPOLE:ItemId::838554:LOC;AGRIPPIN/CHAMP DE MARS/2021-03-08T19:00:37.000+01:00
TRANSPOLE:StopPointRef:BP:3070:LOC;CHAMP DE MARS;L1;AGRIPPIN;2021-03-08T19:11:33+01:00;2021-03-08T19:03:59+01:00;TRANSPOLE:ItemId::832999:LOC;AGRIPPIN/CHAMP DE MARS/2021-03-08T19:11:33.000+01:00
TRANSPOLE:StopPointRef:BP:5561:LOC;COLPIN;L1;AGRIPPIN;2021-03-08T18:58:28+01:00;2021-03-08T18:52:53+01:00;TRANSPOLE:ItemId::835336:LOC;AGRIPPIN/COLPIN/2021-03-08T18:58:28.000+01:00
TRANSPOLE:StopPointRef:BP:5561:LOC;COLPIN;L1;AGRIPPIN;2021-03-08T19:03:08+01:00;2021-03-08T18:49:39+01:00;TRANSPOLE:ItemId::838555:LOC;AGRIPPIN/COLPIN/2021-03-08T19:03:08.000+01:00
TRANSPOLE:StopPointRef:BP:5561:LOC;COLPIN;L1;AGRIPPIN;2021-03-08T19:14:42+01:00;2021-03-08T19:08:38+01:00;TRANSPOLE:ItemId::833000:LOC;AGRIPPIN/COLPIN/2021-03-08T19:14:42.000+01:00
TRANSPOLE:StopPointRef:BP:3959:LOC;COLUCHE;L1;AGRIPPIN;2021-03-08T19:02:31+01:00;2021-03-08T18:56:38+01:00;TRANSPOLE:ItemId::839921:LOC;AGRIPPIN/COLUCHE/2021-03-08T19:02:31.000+01:00
TRANSPOLE:StopPointRef:BP:3959:LOC;COLUCHE;L1;AGRIPPIN;2021-03-08T19:25:23+01:00;2021-03-08T19:14:23+01:00;TRANSPOLE:ItemId::833973:LOC;AGRIPPIN/COLUCHE/2021-03-08T19:25:23.000+01:00
TRANSPOLE:StopPointRef:BP:3959:LOC;COLUCHE;L1;AGRIPPIN;2021-03-08T19:47:30+01:00;2021-03-08T19:42:08+01:00;TRANSPOLE:ItemId::837916:LOC;AGRIPPIN/COLUCHE/2021-03-08T19:47:30.000+01:00
TRANSPOLE:StopPointRef:BP:5319:LOC;COMTESSE SEGUR;L1;AGRIPPIN;2021-03-08T18:52:41+01:00;2021-03-08T18:38:23+01:00;TRANSPOLE:ItemId::832983:LOC;AGRIPPIN/COMTESSE SEGUR/2021-03-08T18:52:41.000+01:00
TRANSPOLE:StopPointRef:BP:5319:LOC;COMTESSE SEGUR;L1;AGRIPPIN;2021-03-08T19:03:19+01:00;2021-03-08T18:51:09+01:00;TRANSPOLE:ItemId::839922:LOC;AGRIPPIN/COMTESSE SEGUR/2021-03-08T19:03:19.000+01:00
TRANSPOLE:StopPointRef:BP:5319:LOC;COMTESSE SEGUR;L1;AGRIPPIN;2021-03-08T19:25:13+01:00;2021-03-08T18:08:43+01:00;TRANSPOLE:ItemId::833974:LOC;AGRIPPIN/COMTESSE SEGUR/2021-03-08T19:25:13.000+01:00
TRANSPOLE:StopPointRef:BP:6017:LOC;CTRE COMMERCIAL;L1;AGRIPPIN;2021-03-08T19:13:00+01:00;2021-03-08T18:55:23+01:00;TRANSPOLE:ItemId::833966:LOC;AGRIPPIN/CTRE COMMERCIAL/2021-03-08T19:13:00.000+01:00
TRANSPOLE:StopPointRef:BP:6017:LOC;CTRE COMMERCIAL;L1;AGRIPPIN;2021-03-08T19:37:00+01:00;2021-03-08T19:21:38+01:00;TRANSPOLE:ItemId::837909:LOC;AGRIPPIN/CTRE COMMERCIAL/2021-03-08T19:37:00.000+01:00
TRANSPOLE:StopPointRef:BP:6017:LOC;CTRE COMMERCIAL;L1;AGRIPPIN;2021-03-08T20:07:00+01:00;2021-03-08T19:41:22+01:00;TRANSPOLE:ItemId::832319:LOC;AGRIPPIN/CTRE COMMERCIAL/2021-03-08T20:07:00.000+01:00
TRANSPOLE:StopPointRef:BP:379:LOC;DESTOOP;L1;AGRIPPIN;2021-03-08T18:54:14+01:00;2021-03-08T18:43:08+01:00;TRANSPOLE:ItemId::832986:LOC;AGRIPPIN/DESTOOP/2021-03-08T18:54:14.000+01:00
TRANSPOLE:StopPointRef:BP:379:LOC;DESTOOP;L1;AGRIPPIN;2021-03-08T19:06:34+01:00;2021-03-08T18:56:08+01:00;TRANSPOLE:ItemId::839925:LOC;AGRIPPIN/DESTOOP/2021-03-08T19:06:34.000+01:00
TRANSPOLE:StopPointRef:BP:379:LOC;DESTOOP;L1;AGRIPPIN;2021-03-08T19:28:32+01:00;2021-03-08T19:12:23+01:00;TRANSPOLE:ItemId::833977:LOC;AGRIPPIN/DESTOOP/2021-03-08T19:28:32.000+01:00
TRANSPOLE:StopPointRef:BP:5462:LOC;ESPLANADE;L1;AGRIPPIN;2021-03-08T18:59:47+01:00;2021-03-08T18:52:08+01:00;TRANSPOLE:ItemId::835337:LOC;AGRIPPIN/ESPLANADE/2021-03-08T18:59:47.000+01:00
TRANSPOLE:StopPointRef:BP:5462:LOC;ESPLANADE;L1;AGRIPPIN;2021-03-08T19:04:32+01:00;2021-03-08T18:50:08+01:00;TRANSPOLE:ItemId::838556:LOC;AGRIPPIN/ESPLANADE/2021-03-08T19:04:32.000+01:00
TRANSPOLE:StopPointRef:BP:5462:LOC;ESPLANADE;L1;AGRIPPIN;2021-03-08T19:15:39+01:00;2021-03-08T19:08:09+01:00;TRANSPOLE:ItemId::833001:LOC;AGRIPPIN/ESPLANADE/2021-03-08T19:15:39.000+01:00
TRANSPOLE:StopPointRef:BP:5282:LOC;FAIDHERBE;L1;AGRIPPIN;2021-03-08T19:05:35+01:00;2021-03-08T18:54:23+01:00;TRANSPOLE:ItemId::835338:LOC;AGRIPPIN/FAIDHERBE/2021-03-08T19:05:35.000+01:00
TRANSPOLE:StopPointRef:BP:5282:LOC;FAIDHERBE;L1;AGRIPPIN;2021-03-08T19:10:38+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::838557:LOC;AGRIPPIN/FAIDHERBE/2021-03-08T19:10:38.000+01:00
TRANSPOLE:StopPointRef:BP:5282:LOC;FAIDHERBE;L1;AGRIPPIN;2021-03-08T19:21:47+01:00;2021-03-08T19:09:53+01:00;TRANSPOLE:ItemId::833002:LOC;AGRIPPIN/FAIDHERBE/2021-03-08T19:21:47.000+01:00
TRANSPOLE:StopPointRef:BP:3759:LOC;FAURE;L1;AGRIPPIN;2021-03-08T18:58:12+01:00;2021-03-08T18:42:23+01:00;TRANSPOLE:ItemId::833484:LOC;AGRIPPIN/FAURE/2021-03-08T18:58:12.000+01:00
